conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,90E+18;Sat Mar 08 11:09:31 +0000 2025;4;Efisiensi anggaran merupakan salah satu strategi yang diambil pemerintah untuk mengoptimalkan penggunaan dana negara dalam menghadapi berbagai tantangan ekonomi #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/tVXlcppKlJ;1,90E+18;https://pbs.twimg.com/media/Glg5SR3bIAAmJ0Q.jpg;;in;;0;3;0;https://x.com/Meme_Pemerintah/status/1898330232354115760;1,87E+18;Meme_Pemerintah
1,90E+18;Sat Mar 08 06:02:29 +0000 2025;0;CPNS dan PPPK 2025: Korban Kebijakan Pemotongan Anggaran? Efisiensi anggaran Danantara dan penundaan pengangkatan CPNS dan PPPK adakah saling korelasinya? https://t.co/GQ4tZP4V1t #cpns #cpns2024 #pppk #danantara #pengangguran #efisiensianggaran #cpnsindonesia #PenundaanCPNS2025;1,90E+18;;;in;Indonesia;0;0;0;https://x.com/Andi_Ekonom/status/1898252966307807711;184720721;Andi_Ekonom
1,90E+18;Sat Mar 08 02:02:40 +0000 2025;6;Makin paham makin tenang! Demi anggaran yang lebih efektif dan smart menuju Indonesia maju. 🇮🇩 #EfisiensiAnggaran #AnggaranSmart #SemangatSolidaritas #IndonesiaMaju #PSI https://t.co/UrjYWnT0RF;1,90E+18;https://pbs.twimg.com/media/Gle8HhubwAE6-Th.jpg;;in;Jakarta Capital Region;1;56;3;https://x.com/psi_id/status/1898192613368615226;3102442327;psi_id
1,90E+18;Fri Mar 07 16:55:14 +0000 2025;0; Bismillah melayani jilid II kami semangat untuk mendukung bapak Bupati dan Wabup Fauzi-Imam meskipun efisiensi visi misi harus tetap kita laksanakan ujar Heru. Selengkapnya di https://t.co/mHMXM7MbQ6 #disnaker #pelatihankerja #sumenep #efisiensianggaran https://t.co/XpxCIo2z1F;1,90E+18;https://pbs.twimg.com/media/Glc-0a-bwAExV60.jpg;;in;;0;0;0;https://x.com/Uraianid/status/1898054845787259200;1,89E+18;Uraianid
1,90E+18;Fri Mar 07 12:16:38 +0000 2025;35;Keterlibatan Bank Indonesia dalam mendukung program 3 juta rumah. #anggaranbijakuntukrakyat #EfisiensiAnggaran #SwasembadaEnergi #PrabowoBersihBersih #zelena #eceguerel #Tommavi https://t.co/qfFsLsLV52;1,90E+18;https://pbs.twimg.com/media/Glb_DuXbgAAKcEr.jpg;;in;;0;0;0;https://x.com/Coffee2Talks/status/1897984736112656522;298641815;Coffee2Talks
1,90E+18;Fri Mar 07 08:18:31 +0000 2025;1;fh efisiensi lg setelah escalator terbitlah ruang kelaz.. #govermentaresucks #efisiensianggaran https://t.co/H6TsLlJ4eM;1,90E+18;https://pbs.twimg.com/media/GlbIMq_bwAEuNP0.jpg;;in;;0;1;0;https://x.com/nawaiii_/status/1897924809855746465;1,13E+18;nawaiii_
1,90E+18;Fri Mar 07 06:11:34 +0000 2025;0;Pemkab Sukabumi menerapkan efisiensi anggaran 2025. Fokus pada program prioritas kurangi belanja seremonial &amp;;;;;;;;;;;
1,90E+18;Fri Mar 07 02:56:23 +0000 2025;0;Dampak Efisiensi Anggaran Usulan Pembangunan Dua Jembatan di Perbatasan Kaltara Batal Disetujui #BPJNKaltara #Pembangunan #Jembatan #JalanPenghubung #Perbatasan #EfisiensiAnggaran #Malinau #Krayan #Nunukan #KalimantanUtara #Kaltara https://t.co/vuBzrztBTq via @tribunnews;1,90E+18;;;in;Tanjung Selor;0;0;0;https://x.com/KaltaraTribun/status/1897843746001318130;1,69E+18;KaltaraTribun
1,90E+18;Thu Mar 06 22:42:17 +0000 2025;1;#mudikgratis tak terpengaruh #efisiensianggaran https://t.co/yKnnOUrcUE;1,90E+18;;;in;Kebumen, Indonesia;0;0;0;https://x.com/inikebumencom/status/1897779796681327052;1,17E+18;inikebumencom
1,90E+18;Thu Mar 06 07:08:03 +0000 2025;3; Mendukung implementasi kebijakan efisiensi anggaran yang diambil pemerintah untuk mewujudkan penggunaan sumber daya yang lebih optimal dan berkelanjutan! #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/NxdlS34kF8;1,90E+18;https://pbs.twimg.com/ext_tw_video_thumb/1897544649243541504/pu/img/NsXCYtG51IJLvMFh.jpg;;in;;0;2;0;https://x.com/Meme_Pemerintah/status/1897544691744411913;1,87E+18;Meme_Pemerintah
1,90E+18;Thu Mar 06 07:06:40 +0000 2025;3; Mendukung implementasi kebijakan efisiensi anggaran yang diambil pemerintah untuk mewujudkan penggunaan sumber daya yang lebih optimal dan berkelanjutan! #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/nduCVpPKzW;1,90E+18;https://pbs.twimg.com/media/GlVuhgDa4AIEqoU.jpg;;in;;0;2;0;https://x.com/Meme_Pemerintah/status/1897544342400893210;1,87E+18;Meme_Pemerintah
1,90E+18;Thu Mar 06 07:06:34 +0000 2025;3; Mendukung implementasi kebijakan efisiensi anggaran yang diambil pemerintah untuk mewujudkan penggunaan sumber daya yang lebih optimal dan berkelanjutan! #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/vT5vzMyEl2;1,90E+18;https://pbs.twimg.com/media/GlVuf6WbIAAnw2M.jpg;;in;;0;2;0;https://x.com/Meme_Pemerintah/status/1897544315158806530;1,87E+18;Meme_Pemerintah
1,90E+18;Wed Mar 05 13:42:29 +0000 2025;0;Terdampak Efisiensi Dana Transfer Dukungan Bidang Pekerjaan Umum Malinau Dipangkas Rp 133 6 Miliar #MenteriKeuangan #Efisiensi #EfisiensiAnggaran #Pembangunan #DanaAlokasiUmum #DAU #DanaTransfer #Malinau #KalimantanUtara #Kaltara https://t.co/RQgsMmBLXC via @tribunnews;1,90E+18;;;in;Tanjung Selor;0;0;0;https://x.com/KaltaraTribun/status/1897281566310850934;1,69E+18;KaltaraTribun
1,90E+18;Wed Mar 05 13:30:00 +0000 2025;0;Efisiensi Belanja APBD Malinau Kaltara Capai Rp 133 Miliar Prioritas Fokus pada Program Berdampak #APBD #EfisiensiAnggaran #WempiWMawa #BupatiMalinau #Malinau #KalimantanUtara #Kaltara https://t.co/f0z81ebjos via @tribunnews;1,90E+18;;;in;Tanjung Selor;0;0;0;https://x.com/KaltaraTribun/status/1897278424286466320;1,69E+18;KaltaraTribun
1,90E+18;Wed Mar 05 13:00:01 +0000 2025;0;Efisiensi anggaran Rp306 69 T: solusi atau masalah baru? Dari pendidikan hingga industri ada dampak yang perlu dicermati. Cek infografisnya! #EfisiensiAnggaran #Prabowo #Infografis #Validnews https://t.co/7Hzoa41Cwe;1,90E+18;https://pbs.twimg.com/media/GlQlwLKWMAAy6pN.jpg;;in;Jakarta Capital Region, Indone;0;0;0;https://x.com/validnewsid/status/1897270879026860222;8,75E+17;validnewsid
1,90E+18;Wed Mar 05 11:04:10 +0000 2025;0;Komisi VIII Minta Menag Yakinkan Prabowo soal Efisiensi Anggaran Kemenag https://t.co/ixwVfWkbv8 #DPRRI #KemenagRI #marwandasopang #presidenprabowo #EfisiensiAnggaran #AnggaranKemenagdipotong;1,90E+18;;;in;Jakarta;0;0;0;https://x.com/gemaposID/status/1897241723258179817;1,18E+18;gemaposID
1,90E+18;Wed Mar 05 06:08:36 +0000 2025;1; Efisiensi anggaran prioritaskan manfaat langsung bagi rakyat! Dukungan untuk Prabowo-Gibran dalam membangun masa depan Indonesia. #EfisiensiAnggaran #PrabowoGibran #PembangunanRakyat https://t.co/OpMbSwcMDL;1,90E+18;https://pbs.twimg.com/media/GlQXnRuXIAAbd9e.jpg;;in;;0;0;0;https://x.com/purnawati_vanya/status/1897167341731111068;1,32E+18;purnawati_vanya
1,90E+18;Wed Mar 05 05:59:45 +0000 2025;2;Di Tengah Banjir PHK Pengadaan 4.100 Maung Gak Kena Efisiensi. Tanya Kenapa? (zd) #maung #tni #polri #menhan #phkmassal #phk #kemenhan #efisiensianggaran #prabowo #presidenprabowo #infohariini #newsupdate #update #viral #videoviral #info #beritaterkini #berita #infoterkini https://t.co/iftDb0f0Nv;1,90E+18;https://pbs.twimg.com/ext_tw_video_thumb/1897164907092566016/pu/img/3akm3igj-GQ189PI.jpg;;in;DKI Jakarta;0;0;1;https://x.com/kontekscoid/status/1897165115772068335;1,57E+18;kontekscoid
1,90E+18;Wed Mar 05 02:27:18 +0000 2025;0;Dukung Asta Cita Presiden Bupati Tana Tidung Kaltara Minta Efisiensi Anggaran Tanpa Perdebatan #AstaCita #Mendagri #PrabowoSubianto #BupatiTanaTidung #IbrahimAli #EfisiensiAnggaran #ASN #TanaTidung #KalimantanUtara #Kaltara https://t.co/U9yoOxj4QZ via @tribunnews;1,90E+18;;;in;Tanjung Selor;0;0;0;https://x.com/KaltaraTribun/status/1897111651461259349;1,69E+18;KaltaraTribun
1,90E+18;Tue Mar 04 16:20:54 +0000 2025;0;Tapi anehnya pejabat pemerintahnya kok kelihatannya tenang-tenang aja ya? Ekonomi mereka gak goyah kah gara-gara efisiensi anggaran ini? #bukusr #tokobukuonline #jualbukuonline #tokobukumojokerto #tokobuku #efisiensianggaran #pemerintahindonesia #pejabatindonesia;1,90E+18;;buku_sr;in;Mojokerto ;0;0;0;https://x.com/buku_sr/status/1896959042163294497;1,52E+18;buku_sr
1,90E+18;Tue Mar 04 16:17:50 +0000 2025;0;Tapi anehnya pejabat pemerintahnya kok kelihatannya tenang-tenang aja ya? Ekonomi mereka gak goyah kah gara-gara efisiensi anggaran ini? #efisiensianggaran #pemerintahindonesia #pejabatindonesia;1,90E+18;;Shonanar;in;;0;0;0;https://x.com/Shonanar/status/1896958271900336313;982526138;Shonanar
1,90E+18;Tue Mar 04 15:06:29 +0000 2025;1;Arif Adi Putro Peneliti IPC: 'Efisiensi anggaran tanpa kajian mendalam mengorbankan sektor prioritas seperti pendidikan kesehatan dan infrastruktur sementara proyek besar tetap dapat dana besar.' Perlu perbaikan sistem birokrasi! #EfisiensiAnggaran #IndonesiaGelap https://t.co/PYetiQemRi;1,90E+18;https://pbs.twimg.com/media/GlNJKnMa8AA6WQi.jpg;pusatparlemen;in;Jakarta;0;1;0;https://x.com/pusatparlemen/status/1896940317632520361;633842309;pusatparlemen
1,90E+18;Tue Mar 04 15:06:18 +0000 2025;5;Ugal-ugalan Efisiensi Anggaran Negara 2025: Apa yang Terjadi? Total efisiensi anggaran mencapai Rp. 306 69 triliun! Tapi benarkah ini efektif? Simak thread ini untuk detailnya. #EfisiensiAnggaran #APBN2025 #IndonesiaGelap https://t.co/x417TXFoSL;1,90E+18;https://pbs.twimg.com/media/GlNJH3ZbcAAXKQN.jpg;;in;Jakarta;0;1;3;https://x.com/pusatparlemen/status/1896940271545590200;633842309;pusatparlemen
1,90E+18;Tue Mar 04 12:20:59 +0000 2025;0;Oligarki tak ada habisnya! Dari rezim Soeharto sampai Prabowo praktiknya langgeng hingga detik ini. #SounderGazette #SounderZet #MediaInklusif #Oligarki #EfisiensiAnggaran #Danantara #IndonesiaGelap https://t.co/wqjICA1dee;1,90E+18;https://pbs.twimg.com/media/GlMjSFOaUAASCZ7.jpg;;in;;0;1;0;https://x.com/SounderZet/status/1896898667472425246;1,88E+18;SounderZet
1,90E+18;Tue Mar 04 10:06:47 +0000 2025;3;Kemenkeu mendorong kepala daerah berinovasi dalam membiayai pembangunan daerah di tengah efisiensi anggaran #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/8etbi98ZWq;1,90E+18;https://pbs.twimg.com/ext_tw_video_thumb/1896864320983834624/pu/img/wkWWrk3hKpTIIwfd.jpg;;in;;0;2;0;https://x.com/Meme_Pemerintah/status/1896864895033036852;1,87E+18;Meme_Pemerintah
1,90E+18;Tue Mar 04 10:04:38 +0000 2025;3;Kemenkeu mendorong kepala daerah berinovasi dalam membiayai pembangunan daerah di tengah efisiensi anggaran #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/9RejpRR8p9;1,90E+18;https://pbs.twimg.com/media/GlMEEx6XgAABHDd.jpg;;in;;0;2;0;https://x.com/Meme_Pemerintah/status/1896864354936692759;1,87E+18;Meme_Pemerintah
1,90E+18;Tue Mar 04 10:04:35 +0000 2025;3;Kemenkeu mendorong kepala daerah berinovasi dalam membiayai pembangunan daerah di tengah efisiensi anggaran #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/RWKbWktc1L;1,90E+18;https://pbs.twimg.com/media/GlMEEAzaUAEEXcw.jpg;;in;;0;2;0;https://x.com/Meme_Pemerintah/status/1896864341586264300;1,87E+18;Meme_Pemerintah
1,90E+18;Tue Mar 04 08:11:39 +0000 2025;0;Sejumlah tokoh masyarakat di Kota Tasikmalaya mengingatkan agar para pejabat dan ASN di lingkungan Pemkot Tasikmalaya untuk rajin berpuasa serta menurunkan gaya hidup hedonisme yang kadung melekat di diri para pejabat ASN selama ini. #efisiensianggaran #pejabat #kabarpriangan https://t.co/wG609S45rK;1,90E+18;https://pbs.twimg.com/media/GlLqNPJa0AAHbJF.jpg;;in;;0;0;0;https://x.com/kbr_priangancom/status/1896835918818148770;1,47E+18;kbr_priangancom
1,90E+18;Tue Mar 04 08:05:48 +0000 2025;0;Kebijakan APBN yang efisien adalah kunci untuk mencapai kesejahteraan masyarakat. Dengan fokus pada program prioritas kita dapat mengurangi pemborosan dan meningkatkan transparansi. Mari dukung langkah ini untuk masa depan yang lebih baik! #EfisiensiAnggaran #APBN #PrabowoGibran https://t.co/PyXivQocql;1,90E+18;https://pbs.twimg.com/media/GlLo4K4bUAAog0h.jpg;;in;;0;0;0;https://x.com/adilarainbow/status/1896834447020011848;810337231;adilarainbow
1,90E+18;Tue Mar 04 08:00:14 +0000 2025;0;Wali Kota Munafri Arifuddin memimpin rapat koordinasi perdana bersama seluruh Organisasi Perangkat Daerah (OPD) lingkup Pemerintah Kota #layarnews #referensi #berita #news #efisiensianggaran #kepalasekolah #munafriarifuddin #walikotamakassar https://t.co/10rMzRFDhs;1,90E+18;;;in;Kota Makassar, Sulawesi Selata;0;0;0;https://x.com/layarnews_/status/1896833046193565998;986683928;layarnews_
1,90E+18;Tue Mar 04 06:41:15 +0000 2025;0;menemukan cara kerja baru yang lebih efektif dan menjadi versi terbaik dari diri kita #BPOMRI #HaloBPOM1500533 #DitPMPUOTSKK #EfisiensiAnggaran #BehindTheScene;1,90E+18;;pmpuotskkbpom;in;Jakarta, Indonesia;0;0;0;https://x.com/pmpuotskkbpom/status/1896813172050575366;1,50E+18;pmpuotskkbpom
1,90E+18;Tue Mar 04 03:50:00 +0000 2025;3;Efisiensi Anggaran Bakamla Batal Beli Speedboat #efisiensianggaran #selasa #bakamla #speedboat #efisiensi #anggaran #beritanasional https://t.co/tqShUh9FOS;1,90E+18;;;in;;0;0;0;https://x.com/NasionalBerita_/status/1896770073131647441;1,77E+18;NasionalBerita_
1,90E+18;Tue Mar 04 03:26:16 +0000 2025;0;Tulung pak Sudewo bupati @PemkabPati_ iki tertibkan jam kerja malah nongkrong nek warkop penyesuaian jam kerja saat bulan ramadhan @mitrapost_ @patinewscom #efisiensianggaran ndasmu https://t.co/Ul917kavuF;1,90E+18;https://pbs.twimg.com/media/GlKo4sXX0AAEbcI.jpg;;in;Pati, Indonesia;0;1;0;https://x.com/pambudiPati/status/1896764100010795446;1857590472;pambudiPati
1,90E+18;Tue Mar 04 01:57:51 +0000 2025;4;Pemerintah Indonesia mengumumkan pemangkasan anggaran Kementerian Pekerjaan Umum (PU) sebesar Rp 81 38 triliun dari pagu awal Rp 110 95 triliun menyisakan Rp 29 57 triliun untuk sisa tahun anggaran 2025. ~SA #Meta #EfisiensiAnggaran https://t.co/f4bn2WHpdC;1,90E+18;;;in;Jakarta;0;2;1;https://x.com/kompascom/status/1896741849999831303;23343960;kompascom
1,90E+18;Mon Mar 03 23:13:52 +0000 2025;0;Imbas SK Menkeu DPUPR Nunukan Efisiensi Anggaran Hingga Rp58 344 M Perubahaan APBD Tunggu Perbup #DinasPekerjaanUmum #MenteriKeuangan #DPUPRNunukan #DinasPUPRNunukan #EfisiensiAnggaran #Nunukan #KalimantanUtara #Kaltara https://t.co/nfrUECWepB via @tribunnews;1,90E+18;;;in;Tanjung Selor;0;0;0;https://x.com/KaltaraTribun/status/1896700584272744654;1,69E+18;KaltaraTribun
1,90E+18;Mon Mar 03 21:53:23 +0000 2025;1;Bupati trenggalek mau potong pendapatan ASN untuk rakyat karena efisiensi. Pemikiran aneh dari pemimpin kita makin menjadi. Indonesia gelap. #asn #efisiensianggaran #bupati;1,90E+18;;;in;;0;0;0;https://x.com/gigs_jkt/status/1896680328275853818;1,42E+18;gigs_jkt
1,90E+18;Mon Mar 03 21:32:48 +0000 2025;0;KENAPA SI SOAL AGAMA DAN SEKSUALITAS PADA NGADU GINI2: HARUSNYA GINI HARUSNYA GTU KARNA GUA GINI KARNA GUA GTU . AGAMA-SEKS TU DI RANAH PRIVAT BIAR TTP DI RANAHNYA AJA. MSIH BNYK YG LBH PENTING DIOMONGIN DI RANAH PUBLIK SAT. NOH NEGARA GELAP LU EFISIENSIANGGARAN PENDIDIKAN;1,90E+18;;;in;;0;0;0;https://x.com/tp_usahasedikit/status/1896675147547041797;1,68E+18;tp_usahasedikit
1,90E+18;Mon Mar 03 14:40:07 +0000 2025;0;Bupati Pringsewu Pimpin Rapat Perdana Targetkan Efisiensi Rp 150 Miliar untuk Masyarakat https://t.co/D1qqmDOac1 #BupatiPringsewu #EfisiensiAnggaran #Pringsewu #BeritaTerkini #KebijakanPublik #PembangunanDaerah #NewsUpdate #MediaOnline #AnggaranNegara #TransparansiPublik;1,90E+18;;;in;Lampung, Indonesia;0;0;0;https://x.com/incmedia_site/status/1896571294512209965;1,72E+18;incmedia_site
1,90E+18;Mon Mar 03 07:10:38 +0000 2025;0;Kita dukung bersama yaaa #SahabatBahari #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran;1,90E+18;;;in;Jakarta Timur, DKI Jakarta;0;0;0;https://x.com/bppmhkp_buspm/status/1896458176679330292;1,80E+18;bppmhkp_buspm
1,90E+18;Mon Mar 03 07:05:05 +0000 2025;0;Hal ini agar pemangkasan anggaran yang dilakukan tidak berpengaruh pada kinerja pelayanan publik ya #SahabatBahari #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran;1,90E+18;;;in;Jakarta Timur, DKI Jakarta;0;0;0;https://x.com/bppmhkp_buspm/status/1896456779355361677;1,80E+18;bppmhkp_buspm
1,90E+18;Mon Mar 03 06:52:54 +0000 2025;0;Karna terdampak efisiensi anggaran perjalanan dinas negara tidak ada job supiran rental mobil kembali ke mode GO-JEK #efisiensinegara #efisiensiuntukbangsa #efisiensianggaran #gojeksemarang https://t.co/qhDkQVmI4e;1,90E+18;https://pbs.twimg.com/media/GlGOmRoagAAih-h.jpg;;in;Kota Semarang, Jawa Tengah;0;0;0;https://x.com/sukadiamardi/status/1896453715848282547;1,83E+18;sukadiamardi
1,90E+18;Mon Mar 03 06:28:58 +0000 2025;12;Menteri Sosial Saifullah Yusuf membantah isu mengenai anggaran Komnas Disabilitas dipotong hingga Rp500 juta karena pemangkasan anggaran. Gus Ipul pun mengklaim efisiensi tak akan menganggu kinerja Kemensos. #Kemensos #EfisiensiAnggaran #SaifullahYusuf #Disabilitas #Asumsico https://t.co/KKDV71SzhU;1,90E+18;https://pbs.twimg.com/media/GlGJHqEaUAAGD7I.jpg;;in;Jakarta Capital Region;0;3;3;https://x.com/asumsico/status/1896447690093081026;8,29E+17;asumsico
1,90E+18;Mon Mar 03 01:57:16 +0000 2025;0;Sobat bahari selama bulan suci ramadhan jam operasional layanan Mutu KKP Sulawesi Tenggara senin sampai kamis pukul 08:00 - 15:00 Wita Jumat pukul 08:00 - 15:30 Wita #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #efisiensianggaran https://t.co/DCqb8vI99Z;1,90E+18;https://pbs.twimg.com/media/GlFJjhHaIAE8Srq.jpg;;in;Kendari - Sulawesi Tenggara;0;0;0;https://x.com/BppmhkpSultra/status/1896379315094450679;2675497916;BppmhkpSultra
1,90E+18;Mon Mar 03 01:43:36 +0000 2025;9;Senin 3 Maret 2025 - Apel pagi lingkup Badan Mutu KKP Yogyakarta yang diikuti seluruh pegawai dan dilaksanakan di halaman kantor. #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #EfisiensiAnggaran https://t.co/ozOXZnls8Z;1,90E+18;https://pbs.twimg.com/media/GlFHzvkWIAAhnRk.jpg;;in;YOGYAKARTA;0;0;0;https://x.com/BadanMutuJogja/status/1896375875794587685;2388374748;BadanMutuJogja
1,90E+18;Sun Mar 02 16:05:01 +0000 2025;5; Optimalisasi program kerja adalah kunci untuk memaksimalkan dampak dari efisiensi anggaran. Mari bersama-sama menciptakan pemerintahan yang lebih efektif #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/RRA0fMZuk5;1,90E+18;https://pbs.twimg.com/ext_tw_video_thumb/1896230067761549312/pu/img/GQJKCqxff4SBuNt1.jpg;;in;;0;3;0;https://x.com/Meme_Pemerintah/status/1896230271697227965;1,87E+18;Meme_Pemerintah
1,90E+18;Sun Mar 02 16:03:30 +0000 2025;5; Optimalisasi program kerja adalah kunci untuk memaksimalkan dampak dari efisiensi anggaran. Mari bersama-sama menciptakan pemerintahan yang lebih efektif #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/Jxl6eWN03s;1,90E+18;https://pbs.twimg.com/media/GlDDCUsbgAAtgsJ.jpg;;in;;0;3;0;https://x.com/Meme_Pemerintah/status/1896229890904784944;1,87E+18;Meme_Pemerintah
1,90E+18;Sun Mar 02 16:03:07 +0000 2025;5; Optimalisasi program kerja adalah kunci untuk memaksimalkan dampak dari efisiensi anggaran. Mari bersama-sama menciptakan pemerintahan yang lebih efektif #EfisiensiAnggaran #PenghematanUntukRakyat #HematUangRakyat #PresidenPrabowo #PrabowoSubianto #Anggaran #Efisiensi https://t.co/qHPxhlB4mA;1,90E+18;https://pbs.twimg.com/media/GlDC8vcasAAE_kh.jpg;;in;;0;2;0;https://x.com/Meme_Pemerintah/status/1896229794851029331;1,87E+18;Meme_Pemerintah
1,90E+18;Sun Mar 02 15:11:21 +0000 2025;0;@berlianidris Cetak baju kira habis berapa duit tuh dok. @berlianidris Teriak #efisiensianggaran tp yg gak penting malah dipenting In ‍️;1,90E+18;;berlianidris;in;;0;0;0;https://x.com/Syahruzy44356/status/1896216764297687375;1,72E+18;Syahruzy44356
1,90E+18;Sun Mar 02 12:28:41 +0000 2025;0;Kolom: Efisiensi Akibat Kabinet Gemuk Prabowo-Gibran https://t.co/m9AchXIlxp #efisiensianggaran #efisiensiuntukbangsa #PrabowoGibran #BeritaBaru;1,90E+18;;;in;Sulawesi Selatan, Indonesia;0;0;0;https://x.com/berita_sulsel19/status/1896175827932602660;1,60E+18;berita_sulsel19
1,90E+18;Sun Mar 02 10:47:13 +0000 2025;0;Pemborosan Anggaran tiap thn tiap Ramadhan #IndonesiaGelap #indonesiagelapbanget #indonesiacemas #BukberPejabat #EfisiensiAnggaran #NegeriParaMafia Cc:@KemenkeuRI @Kemendagri_RI @LaporKemendagri @prabowo @Dahnilanzar @bang_dasco @BudgetTurkiye @CenterOnBudget @irwndfrry @abcnews https://t.co/QrCF1pORyX;1,90E+18;https://pbs.twimg.com/media/GlB6o9kbcAAPf7x.jpg;;in;Bukittinggi, Bandung;0;0;0;https://x.com/MuhTaufikRahmat/status/1896150294935077364;549841921;MuhTaufikRahmat
1,90E+18;Sun Mar 02 06:41:37 +0000 2025;0;Bebaskan Ted sioeng periksa dan bubarkan mayapada atas kelicikan permainannya!!#MayapadaCurang #tedsioeng #fyp #viral #trend #daruratpendidikan #kaburajadulu #tegakkankeadilan #kawaltedsioeng #keadilangagal #darurathukum #indonesiagelap2025 #efisiensianggaran #solusi #perubahan https://t.co/YCjPJzZc0E;1,90E+18;https://pbs.twimg.com/media/GlBCbFlW0AA7Iil.jpg;;in;Kalimantan Barat, Indonesia;0;2;0;https://x.com/Firrzrvi_13/status/1896088488065609844;1,82E+18;Firrzrvi_13
1,90E+18;Sun Mar 02 06:40:23 +0000 2025;0;Adili Dato Sri Tahir usut tuntas... Bubarkan mayapada!!#MayapadaCurang #tedsioeng #fyp #viral #trend #daruratpendidikan #kaburajadulu #tegakkankeadilan #kawaltedsioeng #keadilangagal #darurathukum #indonesiagelap2025 #efisiensianggaran #solusi #perubahan #fakta https://t.co/kNveOdO7nu;1,90E+18;https://pbs.twimg.com/media/GlBCI9SXwAARoJF.jpg;;in;Kota Palembang, Sumatera Selat;0;0;0;https://x.com/goniharis_08/status/1896088176823079116;1,85E+18;goniharis_08
