created_at,username,full_text,cleaning,case_folding,normalisasi,kata_baku,kata_tidak_baku,tokenize,stop_removal,stop_removal_joined
Tue Mar 18 06:44:11 +0000 2025,ReikaAudi,Efisiensi anggaran diperlukan untuk menjaga defisit APBN yang tidak diperlukan. Selain itu uang tersebut bisa diperuntukan untuk hal lainnya. #Prabowo #Gibran #EfisiensiAnggaran https://t.co/UhtKztNgb0,Efisiensi anggaran diperlukan untuk menjaga defisit APBN yang tidak diperlukan Selain itu uang tersebut bisa diperuntukan untuk hal lainnya Prabowo Gibran EfisiensiAnggaran ,efisiensi anggaran diperlukan untuk menjaga defisit apbn yang tidak diperlukan selain itu uang tersebut bisa diperuntukan untuk hal lainnya prabowo gibran efisiensianggaran ,efisiensi anggaran diperlukan untuk menjaga defisit apbn yang tidak diperlukan selain itu uang tersebut bisa diperuntukan untuk hal lainnya prabowo gibran efisiensianggaran,[],[],"['efisiensi', 'anggaran', 'diperlukan', 'untuk', 'menjaga', 'defisit', 'apbn', 'yang', 'tidak', 'diperlukan', 'selain', 'itu', 'uang', 'tersebut', 'bisa', 'diperuntukan', 'untuk', 'hal', 'lainnya', 'prabowo', 'gibran', 'efisiensianggaran']","['efisiensi', 'anggaran', 'menjaga', 'defisit', 'apbn', 'uang', 'diperuntukan', 'prabowo', 'gibran', 'efisiensianggaran']",efisiensi anggaran menjaga defisit apbn uang diperuntukan prabowo gibran efisiensianggaran
Tue Mar 18 06:44:02 +0000 2025,ReikaAudi,Efisiensi anggaran diperlukan untuk menjaga defisit APBN yang tidak diperlukan. Selain itu uang tersebut bisa diperuntukan untuk hal lainnya. #Prabowo #Gibran #EfisiensiAnggaran https://t.co/qwdPlYWmJl,Efisiensi anggaran diperlukan untuk menjaga defisit APBN yang tidak diperlukan Selain itu uang tersebut bisa diperuntukan untuk hal lainnya Prabowo Gibran EfisiensiAnggaran ,efisiensi anggaran diperlukan untuk menjaga defisit apbn yang tidak diperlukan selain itu uang tersebut bisa diperuntukan untuk hal lainnya prabowo gibran efisiensianggaran ,efisiensi anggaran diperlukan untuk menjaga defisit apbn yang tidak diperlukan selain itu uang tersebut bisa diperuntukan untuk hal lainnya prabowo gibran efisiensianggaran,[],[],"['efisiensi', 'anggaran', 'diperlukan', 'untuk', 'menjaga', 'defisit', 'apbn', 'yang', 'tidak', 'diperlukan', 'selain', 'itu', 'uang', 'tersebut', 'bisa', 'diperuntukan', 'untuk', 'hal', 'lainnya', 'prabowo', 'gibran', 'efisiensianggaran']","['efisiensi', 'anggaran', 'menjaga', 'defisit', 'apbn', 'uang', 'diperuntukan', 'prabowo', 'gibran', 'efisiensianggaran']",efisiensi anggaran menjaga defisit apbn uang diperuntukan prabowo gibran efisiensianggaran
Tue Mar 18 06:43:52 +0000 2025,ReikaAudi,Efisiensi anggaran diperlukan untuk menjaga defisit APBN yang tidak diperlukan. Selain itu uang tersebut bisa diperuntukan untuk hal lainnya. #Prabowo #Gibran #EfisiensiAnggaran https://t.co/2wPn1TAHFB,Efisiensi anggaran diperlukan untuk menjaga defisit APBN yang tidak diperlukan Selain itu uang tersebut bisa diperuntukan untuk hal lainnya Prabowo Gibran EfisiensiAnggaran ,efisiensi anggaran diperlukan untuk menjaga defisit apbn yang tidak diperlukan selain itu uang tersebut bisa diperuntukan untuk hal lainnya prabowo gibran efisiensianggaran ,efisiensi anggaran diperlukan untuk menjaga defisit apbn yang tidak diperlukan selain itu uang tersebut bisa diperuntukan untuk hal lainnya prabowo gibran efisiensianggaran,[],[],"['efisiensi', 'anggaran', 'diperlukan', 'untuk', 'menjaga', 'defisit', 'apbn', 'yang', 'tidak', 'diperlukan', 'selain', 'itu', 'uang', 'tersebut', 'bisa', 'diperuntukan', 'untuk', 'hal', 'lainnya', 'prabowo', 'gibran', 'efisiensianggaran']","['efisiensi', 'anggaran', 'menjaga', 'defisit', 'apbn', 'uang', 'diperuntukan', 'prabowo', 'gibran', 'efisiensianggaran']",efisiensi anggaran menjaga defisit apbn uang diperuntukan prabowo gibran efisiensianggaran
Tue Mar 18 03:25:39 +0000 2025,cutsarah,Kejagung mengusut kasus korupsi Pertamina murni sebagai upaya dari pemberantasan korupsi. #BerantasKorupsi #pertamina #PrabowoBersihBersih #helevier #indonesiaterang #indonesiacemas #uzaksehir #EfisiensiAnggaran https://t.co/tdw5myhUgU,Kejagung mengusut kasus korupsi Pertamina murni sebagai upaya dari pemberantasan korupsi BerantasKorupsi pertamina PrabowoBersihBersih helevier indonesiaterang indonesiacemas uzaksehir EfisiensiAnggaran ,kejagung mengusut kasus korupsi pertamina murni sebagai upaya dari pemberantasan korupsi berantaskorupsi pertamina prabowobersihbersih helevier indonesiaterang indonesiacemas uzaksehir efisiensianggaran ,kejagung mengusut kasus korupsi pertamina murni sebagai upaya dari pemberantasan korupsi berantaskorupsi pertamina prabowobersihbersih helevier indonesiaterang indonesiacemas uzaksehir efisiensianggaran,[],[],"['kejagung', 'mengusut', 'kasus', 'korupsi', 'pertamina', 'murni', 'sebagai', 'upaya', 'dari', 'pemberantasan', 'korupsi', 'berantaskorupsi', 'pertamina', 'prabowobersihbersih', 'helevier', 'indonesiaterang', 'indonesiacemas', 'uzaksehir', 'efisiensianggaran']","['kejagung', 'mengusut', 'korupsi', 'pertamina', 'murni', 'upaya', 'pemberantasan', 'korupsi', 'berantaskorupsi', 'pertamina', 'prabowobersihbersih', 'helevier', 'indonesiaterang', 'indonesiacemas', 'uzaksehir', 'efisiensianggaran']",kejagung mengusut korupsi pertamina murni upaya pemberantasan korupsi berantaskorupsi pertamina prabowobersihbersih helevier indonesiaterang indonesiacemas uzaksehir efisiensianggaran
Mon Mar 17 10:30:41 +0000 2025,inveshit_,Ada aja jawabannya. #DPRRapatMewah #EfisiensiAnggaran #RevisiUUTNI #HotelFairmont #TransparansiDPR https://t.co/SBrth0baab,Ada aja jawabannya DPRRapatMewah EfisiensiAnggaran RevisiUUTNI HotelFairmont TransparansiDPR ,ada aja jawabannya dprrapatmewah efisiensianggaran revisiuutni hotelfairmont transparansidpr ,ada saja jawabannya dprrapatmewah efisiensianggaran revisiuutni hotelfairmont transparansidpr,['saja'],['aja'],"['ada', 'saja', 'jawabannya', 'dprrapatmewah', 'efisiensianggaran', 'revisiuutni', 'hotelfairmont', 'transparansidpr']","['jawabannya', 'dprrapatmewah', 'efisiensianggaran', 'revisiuutni', 'hotelfairmont', 'transparansidpr']",jawabannya dprrapatmewah efisiensianggaran revisiuutni hotelfairmont transparansidpr
Mon Mar 17 05:34:38 +0000 2025,DISKOMINFOSAN,Pemkab Sukabumi gelar Rapat Dinas Maret 2025: bahas strategi atasi kemacetan stabilitas harga dan dukungan UMKM. Efisiensi anggaran juga jadi sorotan! #RapatDinas #SukabumiMaju #PelayananPublik #EfisiensiAnggaran https://t.co/2QxNNcPxat,Pemkab Sukabumi gelar Rapat Dinas Maret  bahas strategi atasi kemacetan stabilitas harga dan dukungan UMKM Efisiensi anggaran juga jadi sorotan! RapatDinas SukabumiMaju PelayananPublik EfisiensiAnggaran ,pemkab sukabumi gelar rapat dinas maret  bahas strategi atasi kemacetan stabilitas harga dan dukungan umkm efisiensi anggaran juga jadi sorotan! rapatdinas sukabumimaju pelayananpublik efisiensianggaran ,pemkab sukabumi gelar rapat dinas maret bahas strategi atasi kemacetan stabilitas harga dan dukungan umkm efisiensi anggaran juga jadi sorotan! rapatdinas sukabumimaju pelayananpublik efisiensianggaran,[],[],"['pemkab', 'sukabumi', 'gelar', 'rapat', 'dinas', 'maret', 'bahas', 'strategi', 'atasi', 'kemacetan', 'stabilitas', 'harga', 'dan', 'dukungan', 'umkm', 'efisiensi', 'anggaran', 'juga', 'jadi', 'sorotan!', 'rapatdinas', 'sukabumimaju', 'pelayananpublik', 'efisiensianggaran']","['pemkab', 'sukabumi', 'gelar', 'rapat', 'dinas', 'maret', 'bahas', 'strategi', 'atasi', 'kemacetan', 'stabilitas', 'harga', 'dukungan', 'umkm', 'efisiensi', 'anggaran', 'sorotan!', 'rapatdinas', 'sukabumimaju', 'pelayananpublik', 'efisiensianggaran']",pemkab sukabumi gelar rapat dinas maret bahas strategi atasi kemacetan stabilitas harga dukungan umkm efisiensi anggaran sorotan! rapatdinas sukabumimaju pelayananpublik efisiensianggaran
Mon Mar 17 01:58:23 +0000 2025,AgungLa03498428,Efisiensi Anggaran Fokus pada Pendidikan Kesehatan dan Makan Bergizi Gratis! Pemerintah menerapkan kebijakan alokasi anggaran yang tepat sasaran untuk memastikan dana negara digunakan secara maksimal demi kesejahteraan rakyat. @kompascom #EfisiensiAnggaran #PrabowoPresiden https://t.co/gJlNWjdh7W,Efisiensi Anggaran Fokus pada Pendidikan Kesehatan dan Makan Bergizi Gratis! Pemerintah menerapkan kebijakan alokasi anggaran yang tepat sasaran untuk memastikan dana negara digunakan secara maksimal demi kesejahteraan rakyat  EfisiensiAnggaran PrabowoPresiden ,efisiensi anggaran fokus pada pendidikan kesehatan dan makan bergizi gratis! pemerintah menerapkan kebijakan alokasi anggaran yang tepat sasaran untuk memastikan dana negara digunakan secara maksimal demi kesejahteraan rakyat  efisiensianggaran prabowopresiden ,efisiensi anggaran fokus pada pendidikan kesehatan dan makan bergizi gratis! pemerintah menerapkan kebijakan alokasi anggaran yang tepat sasaran untuk memastikan dana negara digunakan secara maksimal demi kesejahteraan rakyat efisiensianggaran prabowopresiden,[],[],"['efisiensi', 'anggaran', 'fokus', 'pada', 'pendidikan', 'kesehatan', 'dan', 'makan', 'bergizi', 'gratis!', 'pemerintah', 'menerapkan', 'kebijakan', 'alokasi', 'anggaran', 'yang', 'tepat', 'sasaran', 'untuk', 'memastikan', 'dana', 'negara', 'digunakan', 'secara', 'maksimal', 'demi', 'kesejahteraan', 'rakyat', 'efisiensianggaran', 'prabowopresiden']","['efisiensi', 'anggaran', 'fokus', 'pendidikan', 'kesehatan', 'makan', 'bergizi', 'gratis!', 'pemerintah', 'menerapkan', 'kebijakan', 'alokasi', 'anggaran', 'sasaran', 'dana', 'negara', 'maksimal', 'kesejahteraan', 'rakyat', 'efisiensianggaran', 'prabowopresiden']",efisiensi anggaran fokus pendidikan kesehatan makan bergizi gratis! pemerintah menerapkan kebijakan alokasi anggaran sasaran dana negara maksimal kesejahteraan rakyat efisiensianggaran prabowopresiden
Mon Mar 17 01:46:20 +0000 2025,OggyZilly43173,Efisiensi Anggaran 2025: Fokus pada Pendidikan Kesehatan dan Makan Bergizi Gratis! #EfisiensiAnggaran #PrabowoPresiden #MakanBergiziGratis #PendidikanUntukSemua #KesehatanPrioritas #AlokasiTepatSasaran #Indonesia #Jakarta #Viral #Instagood #LoveIslandAllStars @detikcom https://t.co/fpoCNn3ii2,Efisiensi Anggaran  Fokus pada Pendidikan Kesehatan dan Makan Bergizi Gratis! EfisiensiAnggaran PrabowoPresiden MakanBergiziGratis PendidikanUntukSemua KesehatanPrioritas AlokasiTepatSasaran Indonesia Jakarta Viral Instagood LoveIslandAllStars  ,efisiensi anggaran  fokus pada pendidikan kesehatan dan makan bergizi gratis! efisiensianggaran prabowopresiden makanbergizigratis pendidikanuntuksemua kesehatanprioritas alokasitepatsasaran indonesia jakarta viral instagood loveislandallstars  ,efisiensi anggaran fokus pada pendidikan kesehatan dan makan bergizi gratis! efisiensianggaran prabowopresiden makanbergizigratis pendidikanuntuksemua kesehatanprioritas alokasitepatsasaran indonesia jakarta viral instagood loveislandallstars,[],[],"['efisiensi', 'anggaran', 'fokus', 'pada', 'pendidikan', 'kesehatan', 'dan', 'makan', 'bergizi', 'gratis!', 'efisiensianggaran', 'prabowopresiden', 'makanbergizigratis', 'pendidikanuntuksemua', 'kesehatanprioritas', 'alokasitepatsasaran', 'indonesia', 'jakarta', 'viral', 'instagood', 'loveislandallstars']","['efisiensi', 'anggaran', 'fokus', 'pendidikan', 'kesehatan', 'makan', 'bergizi', 'gratis!', 'efisiensianggaran', 'prabowopresiden', 'makanbergizigratis', 'pendidikanuntuksemua', 'kesehatanprioritas', 'alokasitepatsasaran', 'indonesia', 'jakarta', 'viral', 'instagood', 'loveislandallstars']",efisiensi anggaran fokus pendidikan kesehatan makan bergizi gratis! efisiensianggaran prabowopresiden makanbergizigratis pendidikanuntuksemua kesehatanprioritas alokasitepatsasaran indonesia jakarta viral instagood loveislandallstars
Sun Mar 16 21:40:06 +0000 2025,Adriannnnrrr,Flashback tahun lalu bahkan puasa² aja masih Dinas keluar kota bahkan berminggu². Tp tahun ini di kantor aja ya udah nikmatin aja demi negara. #EfisiensiAnggaran ,Flashback tahun lalu bahkan puasa aja masih Dinas keluar kota bahkan berminggu Tp tahun ini di kantor aja ya udah nikmatin aja demi negara EfisiensiAnggaran ,flashback tahun lalu bahkan puasa aja masih dinas keluar kota bahkan berminggu tp tahun ini di kantor aja ya udah nikmatin aja demi negara efisiensianggaran ,flashback tahun lalu bahkan puasa saja masih dinas keluar kota bahkan berminggu tapi tahun ini di kantor saja ya sudah menikmati saja demi negara efisiensianggaran,"['saja', 'tapi', 'saja', 'sudah', 'menikmati', 'saja']","['aja', 'tp', 'aja', 'udah', 'nikmatin', 'aja']","['flashback', 'tahun', 'lalu', 'bahkan', 'puasa', 'saja', 'masih', 'dinas', 'keluar', 'kota', 'bahkan', 'berminggu', 'tapi', 'tahun', 'ini', 'di', 'kantor', 'saja', 'ya', 'sudah', 'menikmati', 'saja', 'demi', 'negara', 'efisiensianggaran']","['flashback', 'puasa', 'dinas', 'kota', 'berminggu', 'kantor', 'ya', 'menikmati', 'negara', 'efisiensianggaran']",flashback puasa dinas kota berminggu kantor ya menikmati negara efisiensianggaran
Sun Mar 16 21:37:18 +0000 2025,kontekscoid,Komisi III DPR Menggelar Rapat Dalam Gelap. Lagi Efisiensi Kali Ya? (nf) : YouTube/TVR Parlemen #DPR #MatiLampu #Peristiwa #rapatDPR #Habiburokhman #efisiensianggaran #tolakruutni #ruutni #beritapolitik #infohariini #newsupdate #update #viral #videoviral #info #beritaterkini https://t.co/yKMcz8gWlZ,Komisi III DPR Menggelar Rapat Dalam Gelap Lagi Efisiensi Kali Ya? nf  YouTubeTVR Parlemen DPR MatiLampu Peristiwa rapatDPR Habiburokhman efisiensianggaran tolakruutni ruutni beritapolitik infohariini newsupdate update viral videoviral info beritaterkini ,komisi iii dpr menggelar rapat dalam gelap lagi efisiensi kali ya? nf  youtubetvr parlemen dpr matilampu peristiwa rapatdpr habiburokhman efisiensianggaran tolakruutni ruutni beritapolitik infohariini newsupdate update viral videoviral info beritaterkini ,komisi iii dpr menggelar rapat dalam gelap lagi efisiensi kali ya? nf youtubetvr parlemen dpr matilampu peristiwa rapatdpr habiburokhman efisiensianggaran tolakruutni ruutni beritapolitik infohariini newsupdate update viral videoviral info beritaterkini,[],[],"['komisi', 'iii', 'dpr', 'menggelar', 'rapat', 'dalam', 'gelap', 'lagi', 'efisiensi', 'kali', 'ya?', 'nf', 'youtubetvr', 'parlemen', 'dpr', 'matilampu', 'peristiwa', 'rapatdpr', 'habiburokhman', 'efisiensianggaran', 'tolakruutni', 'ruutni', 'beritapolitik', 'infohariini', 'newsupdate', 'update', 'viral', 'videoviral', 'info', 'beritaterkini']","['komisi', 'iii', 'dpr', 'menggelar', 'rapat', 'gelap', 'efisiensi', 'kali', 'ya?', 'nf', 'youtubetvr', 'parlemen', 'dpr', 'matilampu', 'peristiwa', 'rapatdpr', 'habiburokhman', 'efisiensianggaran', 'tolakruutni', 'ruutni', 'beritapolitik', 'infohariini', 'newsupdate', 'update', 'viral', 'videoviral', 'info', 'beritaterkini']",komisi iii dpr menggelar rapat gelap efisiensi kali ya? nf youtubetvr parlemen dpr matilampu peristiwa rapatdpr habiburokhman efisiensianggaran tolakruutni ruutni beritapolitik infohariini newsupdate update viral videoviral info beritaterkini
Sun Mar 16 04:28:14 +0000 2025,,Presiden Amerika Serikat Donald Trump pada Sabtu (15/3/2025) menangguhkan jurnalis dan staf di berbagai media yang didanai oleh pemerintah AS termasuk VOA RFA dan RFE. &lt,Presiden Amerika Serikat Donald Trump pada Sabtu  menangguhkan jurnalis dan staf di berbagai media yang didanai oleh pemerintah AS termasuk VOA RFA dan RFE lt,presiden amerika serikat donald trump pada sabtu  menangguhkan jurnalis dan staf di berbagai media yang didanai oleh pemerintah as termasuk voa rfa dan rfe lt,presiden amerika serikat donald trump pada sabtu menangguhkan jurnalis dan staf di berbagai media yang didanai oleh pemerintah as termasuk voa rfa dan rfe lantai,['lantai'],['lt'],"['presiden', 'amerika', 'serikat', 'donald', 'trump', 'pada', 'sabtu', 'menangguhkan', 'jurnalis', 'dan', 'staf', 'di', 'berbagai', 'media', 'yang', 'didanai', 'oleh', 'pemerintah', 'as', 'termasuk', 'voa', 'rfa', 'dan', 'rfe', 'lantai']","['presiden', 'amerika', 'serikat', 'donald', 'trump', 'sabtu', 'menangguhkan', 'jurnalis', 'staf', 'media', 'didanai', 'pemerintah', 'as', 'voa', 'rfa', 'rfe', 'lantai']",presiden amerika serikat donald trump sabtu menangguhkan jurnalis staf media didanai pemerintah as voa rfa rfe lantai
Sat Mar 15 15:53:19 +0000 2025,pareparetrend,Rapat Efisiensi Anggaran Dilanjutkan Batasi Perjalanan Dinas Publikasi dan Belanja Seremonial https://t.co/QttMFLyFEq #News #EfisiensiAnggaran #Parepare #TasmingHamid #Analysis,Rapat Efisiensi Anggaran Dilanjutkan Batasi Perjalanan Dinas Publikasi dan Belanja Seremonial  News EfisiensiAnggaran Parepare TasmingHamid Analysis,rapat efisiensi anggaran dilanjutkan batasi perjalanan dinas publikasi dan belanja seremonial  news efisiensianggaran parepare tasminghamid analysis,rapat efisiensi anggaran dilanjutkan batasi perjalanan dinas publikasi dan belanja seremonial news efisiensianggaran parepare tasminghamid analysis,[],[],"['rapat', 'efisiensi', 'anggaran', 'dilanjutkan', 'batasi', 'perjalanan', 'dinas', 'publikasi', 'dan', 'belanja', 'seremonial', 'news', 'efisiensianggaran', 'parepare', 'tasminghamid', 'analysis']","['rapat', 'efisiensi', 'anggaran', 'dilanjutkan', 'batasi', 'perjalanan', 'dinas', 'publikasi', 'belanja', 'seremonial', 'news', 'efisiensianggaran', 'parepare', 'tasminghamid', 'analysis']",rapat efisiensi anggaran dilanjutkan batasi perjalanan dinas publikasi belanja seremonial news efisiensianggaran parepare tasminghamid analysis
Sat Mar 15 08:26:25 +0000 2025,GangsaMaul3252,Misi Hemat Rp 306 6 Triliun dimulai! Efisiensi APBN bukan hanya soal penghematan tetapi juga membangun budaya fiskal yang berkelanjutan. Dana digunakan untuk program strategis seperti Makan Bergizi Gratis (MBG) dan hilirisasi industri. #MisiHemat #EfisiensiAnggaran #APBN https://t.co/0lAO9xJMyL,Misi Hemat Rp   Triliun dimulai! Efisiensi APBN bukan hanya soal penghematan tetapi juga membangun budaya fiskal yang berkelanjutan Dana digunakan untuk program strategis seperti Makan Bergizi Gratis MBG dan hilirisasi industri MisiHemat EfisiensiAnggaran APBN ,misi hemat rp   triliun dimulai! efisiensi apbn bukan hanya soal penghematan tetapi juga membangun budaya fiskal yang berkelanjutan dana digunakan untuk program strategis seperti makan bergizi gratis mbg dan hilirisasi industri misihemat efisiensianggaran apbn ,misi hemat rp triliun dimulai! efisiensi apbn bukan hanya soal penghematan tetapi juga membangun budaya fiskal yang berkelanjutan dana digunakan untuk program strategis seperti makan bergizi gratis mbak dan hilirisasi industri misihemat efisiensianggaran apbn,['mbak'],['mbg'],"['misi', 'hemat', 'rp', 'triliun', 'dimulai!', 'efisiensi', 'apbn', 'bukan', 'hanya', 'soal', 'penghematan', 'tetapi', 'juga', 'membangun', 'budaya', 'fiskal', 'yang', 'berkelanjutan', 'dana', 'digunakan', 'untuk', 'program', 'strategis', 'seperti', 'makan', 'bergizi', 'gratis', 'mbak', 'dan', 'hilirisasi', 'industri', 'misihemat', 'efisiensianggaran', 'apbn']","['misi', 'hemat', 'rp', 'triliun', 'dimulai!', 'efisiensi', 'apbn', 'penghematan', 'membangun', 'budaya', 'fiskal', 'berkelanjutan', 'dana', 'program', 'strategis', 'makan', 'bergizi', 'gratis', 'mbak', 'hilirisasi', 'industri', 'misihemat', 'efisiensianggaran', 'apbn']",misi hemat rp triliun dimulai! efisiensi apbn penghematan membangun budaya fiskal berkelanjutan dana program strategis makan bergizi gratis mbak hilirisasi industri misihemat efisiensianggaran apbn
